messstelle_id,year,stoff_nr,messergebnis_c,messergebnis_hinweis,messergebnis_cm,gemeinde_id,name,e32,n32,district
80302555,2013-01-11,1244,169.1114,0,=,5154056,Uedem,308690,5727856,Kleve
42062329,2013-01-23,1244,1.36002,0,=,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
42065367,2013-01-23,1244,8.2,0,=,5170028,Neukirchen-Vluyn,328455,5702002,Wesel
40200504,2013-01-23,1244,83.99998,0,=,5170028,Neukirchen-Vluyn,330850,5700150,Wesel
42060620,2013-01-24,1244,25.00002,0,=,5170020,Kamp-Lintfort,330950,5705950,Wesel
42065264,2013-01-24,1244,47.0,0,=,5170020,Kamp-Lintfort,331150,5711650,Wesel
42001006,2013-01-24,1244,2.40001,0,=,5170032,Rheinberg,333550,5713750,Wesel
80301435,2013-01-24,1244,66.405,0,=,5154008,Emmerich am Rhein,303522,5750820,Kleve
80301496,2013-01-24,1244,2.78901,0,=,5154036,Kleve,301972,5742931,Kleve
42065100,2013-01-25,1244,12.90001,0,=,5170004,Alpen,329042,5715840,Wesel
42014542,2013-01-25,1244,56.0,0,=,5170032,Rheinberg,331750,5717550,Wesel
42065082,2013-01-25,1244,33.99998,0,=,5170032,Rheinberg,330950,5713650,Wesel
80303390,2013-01-25,1244,47.8116,0,=,5154012,Geldern,306950,5711150,Kleve
80302180,2013-01-25,1244,89.4254,0,=,5154012,Geldern,307650,5713250,Kleve
42011097,2013-01-28,1244,57.99999,0,=,5170024,Moers,334250,5709550,Wesel
42065124,2013-01-28,1244,13.19999,0,=,5170004,Alpen,329250,5721850,Wesel
42065343,2013-01-28,1244,72.00002,0,=,5170048,Wesel,331550,5721950,Wesel
42016368,2013-01-28,1244,57.99999,0,=,5170048,Wesel,333516,5724035,Wesel
42060564,2013-01-28,1244,157.00001,0,=,5170052,Xanten,322572,5724785,Wesel
42013550,2013-01-29,1244,47.0,0,=,5170024,Moers,335721,5701075,Wesel
42065604,2013-01-29,1244,23.59998,0,=,5170020,Kamp-Lintfort,328639,5708141,Wesel
80000113,2013-02-05,1244,53.5667,0,=,5154056,Uedem,313050,5727350,Kleve
80302543,2013-02-05,1244,95.6232,0,=,5154056,Uedem,311240,5728555,Kleve
80302166,2013-02-06,1244,4.8697,0,=,5154052,Straelen,308650,5704950,Kleve
42064697,2013-02-14,1244,7.60001,0,=,5170024,Moers,334525,5705762,Wesel
80301022,2013-02-14,1244,49.5824,0,=,5154032,Kevelaer,310550,5719750,Kleve
80300996,2013-02-14,1244,41.52526,0,=,5154012,Geldern,311132,5711643,Kleve
80301654,2013-02-15,1244,28.64269,0,=,5154036,Kleve,305276,5742869,Kleve
80301551,2013-02-19,1244,26.1193,0,=,5154016,Goch,295675,5734310,Kleve
80301721,2013-02-19,1244,94.2951,0,=,5154016,Goch,300250,5730650,Kleve
80303201,2013-02-20,1244,71.2747,0,=,5154064,Weeze,305366,5722620,Kleve
80301034,2013-02-20,1244,0.13281,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,308050,5715050,Kleve
86621567,2013-02-25,1244,62.7,0,=,5154016,Goch,297907,5734460,Kleve
80303316,2013-02-25,1244,129.7111,0,=,5154004,Bedburg-Hau,308574,5734481,Kleve
80100818,2013-02-25,1244,53.5667,0,=,5154016,Goch,303246,5729672,Kleve
80301484,2013-03-01,1244,35.32746,0,=,5154040,Kranenburg,297050,5743950,Kleve
80301460,2013-03-01,1244,39.26749,0,=,5154040,Kranenburg,294559,5745877,Kleve
86612025,2013-03-04,1244,5.59998,0,=,5154012,Geldern,318050,5709750,Kleve
80201556,2013-03-04,1244,0.4427,0,=,5154052,Straelen,310317,5693030,Kleve
80301848,2013-03-04,1244,30.19214,0,=,5154060,Wachtendonk,311800,5695196,Kleve
86530550,2013-03-05,1244,8.49997,0,=,5154008,Emmerich am Rhein,310250,5748550,Kleve
86621555,2013-03-05,1244,52.29996,0,=,5154016,Goch,298795,5734048,Kleve
42062329,2013-03-18,1244,0.76999,0,=,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
80301630,2013-03-18,1244,0.13281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,314974,5747517,Kleve
80301678,2013-03-19,1244,28.81977,0,=,5154004,Bedburg-Hau,309150,5741250,Kleve
80303420,2013-03-19,1244,70.3893,0,=,5154024,Kalkar,313172,5735989,Kleve
80301794,2013-03-20,1244,131.4819,0,=,5154052,Straelen,307550,5706850,Kleve
80301060,2013-03-20,1244,98.7221,0,=,5154052,Straelen,309950,5703950,Kleve
42065124,2013-03-20,1244,13.00002,0,=,5170004,Alpen,329250,5721850,Wesel
47094096,2013-03-26,1244,45.09997,0,=,5170048,Wesel,331550,5729850,Wesel
42013550,2013-04-02,1244,47.0,0,=,5170024,Moers,335721,5701075,Wesel
80303407,2013-04-08,1244,38.42636,0,=,5154036,Kleve,307358,5745066,Kleve
42011358,2013-04-08,1244,14.2,0,=,5170032,Rheinberg,336750,5711450,Wesel
80302660,2013-04-08,1244,52.6813,0,=,5154008,Emmerich am Rhein,304650,5750750,Kleve
42013987,2013-04-08,1244,12.0,0,=,5170032,Rheinberg,337450,5712850,Wesel
42063917,2013-04-08,1244,0.04998,0,=,5170032,Rheinberg,338250,5713550,Wesel
80300947,2013-04-11,1244,38.16074,0,=,5154056,Uedem,311050,5727150,Kleve
80300960,2013-04-11,1244,88.54,0,=,5154056,Uedem,310139,5730109,Kleve
80303330,2013-04-17,1244,37.1868,0,=,5154012,Geldern,316311,5707858,Kleve
80302944,2013-04-17,1244,46.9262,0,=,5154028,Kerken,319438,5706203,Kleve
80301423,2013-04-18,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,302350,5753450,Kleve
80303559,2013-04-18,1244,29.26247,0,=,5154044,Rees,320500,5743085,Kleve
80302154,2013-04-19,1244,159.372,0,=,5154052,Straelen,311650,5700850,Kleve
80302762,2013-04-19,1244,59.3218,0,=,5154052,Straelen,308690,5701079,Kleve
80302154,2013-04-19,1244,159.15,0,=,5154052,Straelen,311650,5700850,Kleve
86625081,2013-04-23,1244,9.49999,0,=,5154056,Uedem,318013,5730041,Kleve
80301691,2013-04-24,1244,111.1177,0,=,5154004,Bedburg-Hau,307262,5737772,Kleve
80301710,2013-04-24,1244,61.0926,0,=,5154024,Kalkar,316938,5733946,Kleve
80301540,2013-04-25,1244,30.989,0,=,5154040,Kranenburg,294694,5735551,Kleve
80200758,2013-04-25,1244,70.3893,0,=,5154036,Kleve,299850,5736850,Kleve
86613236,2013-04-30,1244,1.0,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,306576,5718500,Kleve
80301010,2013-05-02,1244,78.3579,0,=,5154032,Kevelaer,312850,5718950,Kleve
80301009,2013-05-02,1244,77.4725,0,=,5154032,Kevelaer,312251,5716549,Kleve
80100697,2013-05-02,1244,96.9513,0,=,5154064,Weeze,301850,5719450,Kleve
47200066,2013-05-14,1244,20.29996,0,=,5170048,Wesel,337850,5724450,Wesel
47202063,2013-05-15,1244,8.69998,0,=,5170016,Hünxe,341550,5724650,Wesel
47077062,2013-05-22,1244,9.59999,0,=,5170052,Xanten,322850,5728350,Wesel
80301800,2013-05-24,1244,51.3532,0,=,5154052,Straelen,309587,5702885,Kleve
86621567,2013-06-10,1244,63.79998,0,=,5154016,Goch,297907,5734460,Kleve
86621555,2013-06-10,1244,47.89996,0,=,5154016,Goch,298795,5734048,Kleve
86625123,2013-06-17,1244,11.19996,0,=,5154024,Kalkar,319750,5734650,Kleve
42065264,2013-06-20,1244,51.00001,0,=,5170020,Kamp-Lintfort,331150,5711650,Wesel
42001006,2013-06-20,1244,10.70001,0,=,5170032,Rheinberg,333550,5713750,Wesel
80301502,2013-06-24,1244,52.2386,0,=,5154040,Kranenburg,296004,5738573,Kleve
80301654,2013-06-24,1244,1.50518,0,=,5154036,Kleve,305276,5742869,Kleve
42016459,2013-06-24,1244,33.99998,0,=,5170052,Xanten,324542,5727854,Wesel
80300911,2013-06-27,1244,44.7127,0,=,5154016,Goch,297450,5729250,Kleve
80303183,2013-06-27,1244,103.1491,0,=,5154016,Goch,301950,5729250,Kleve
86612025,2013-07-02,1244,3.89997,0,=,5154012,Geldern,318050,5709750,Kleve
42013550,2013-07-04,1244,41.0,0,=,5170024,Moers,335721,5701075,Wesel
80301666,2013-07-12,1244,84.113,0,=,5154024,Kalkar,310889,5742461,Kleve
80000046,2013-07-12,1244,42.0565,0,=,5154008,Emmerich am Rhein,311035,5747795,Kleve
86530550,2013-07-18,1244,5.59998,0,=,5154008,Emmerich am Rhein,310250,5748550,Kleve
80200941,2013-07-24,1244,16.3799,0,=,5154044,Rees,327050,5737750,Kleve
80200930,2013-07-24,1244,53.124,0,=,5154044,Rees,322827,5737525,Kleve
80201015,2013-07-26,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,312157,5707855,Kleve
80302142,2013-08-01,1244,181.507,0,=,5154052,Straelen,310550,5698250,Kleve
80301046,2013-08-01,1244,14.6091,0,=,5154064,Weeze,304950,5717350,Kleve
80301708,2013-09-02,1244,66.405,0,=,5154024,Kalkar,319439,5735853,Kleve
42062329,2013-09-12,1244,0.04998,Konzentration zu gering zur Bestimmung,<,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
80201519,2013-09-16,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154060,Wachtendonk,313850,5695050,Kleve
80301526,2013-09-18,1244,1.85934,0,=,5154040,Kranenburg,295495,5736298,Kleve
86621555,2013-09-24,1244,50.0,0,=,5154016,Goch,298795,5734048,Kleve
86621567,2013-09-24,1244,63.99999,0,=,5154016,Goch,297907,5734460,Kleve
86612025,2013-09-25,1244,2.59998,0,=,5154012,Geldern,318050,5709750,Kleve
42065124,2013-09-25,1244,15.49999,0,=,5170004,Alpen,329250,5721850,Wesel
47094096,2013-09-30,1244,45.69997,0,=,5170048,Wesel,331550,5729850,Wesel
80301459,2013-10-14,1244,39.4003,0,=,5154036,Kleve,299450,5746150,Kleve
86625081,2013-10-22,1244,8.79999,0,=,5154056,Uedem,318013,5730041,Kleve
86625123,2013-10-22,1244,9.39998,0,=,5154024,Kalkar,319750,5734650,Kleve
42065124,2013-10-24,1244,15.7,0,=,5170004,Alpen,329250,5721850,Wesel
47200066,2013-10-30,1244,27.29998,0,=,5170048,Wesel,337850,5724450,Wesel
47202063,2013-10-30,1244,4.09998,0,=,5170016,Hünxe,341550,5724650,Wesel
40200899,2013-11-04,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170048,Wesel,338250,5729850,Wesel
40200905,2013-11-04,1244,24.08288,0,=,5170048,Wesel,328350,5732350,Wesel
40100273,2013-11-05,1244,34.39779,0,=,5170048,Wesel,335050,5729950,Wesel
40061322,2013-11-06,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,342472,5715331,Wesel
40061334,2013-11-07,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,344750,5714950,Wesel
40304012,2013-11-11,1244,2.70047,0,=,5170040,Sonsbeck,317992,5720664,Wesel
40304024,2013-11-11,1244,84.113,0,=,5170040,Sonsbeck,316750,5722050,Wesel
40404018,2013-11-12,1244,45.1554,0,=,5170040,Sonsbeck,319858,5716224,Wesel
40302120,2013-11-12,1244,52.2386,0,=,5170040,Sonsbeck,318756,5724732,Wesel
40100261,2013-11-13,1244,65.0769,0,=,5170012,Hamminkeln,331250,5732650,Wesel
40205034,2013-11-14,1244,58.8791,0,=,5170012,Hamminkeln,337450,5734250,Wesel
40100169,2013-11-14,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,329550,5740350,Wesel
40206038,2013-11-18,1244,14.78618,0,=,5170012,Hamminkeln,344750,5734050,Wesel
46531415,2013-11-18,1244,2.6562,0,=,5170048,Wesel,333213,5728736,Wesel
40206026,2013-11-19,1244,186.3767,0,=,5170016,Hünxe,343350,5730150,Wesel
42065264,2013-11-19,1244,47.0,0,=,5170020,Kamp-Lintfort,331150,5711650,Wesel
40060305,2013-11-19,1244,22.93186,0,=,5170016,Hünxe,340050,5723450,Wesel
46531555,2013-11-19,1244,25.54379,0,=,5170048,Wesel,332950,5728450,Wesel
40200061,2013-11-19,1244,32.05148,0,=,5170048,Wesel,326348,5728172,Wesel
40306010,2013-11-19,1244,83.2276,0,=,5170016,Hünxe,348037,5725288,Wesel
40060706,2013-11-20,1244,57.9937,0,=,5170016,Hünxe,344250,5725650,Wesel
47077062,2013-11-20,1244,10.59996,0,=,5170052,Xanten,322850,5728350,Wesel
40200267,2013-11-21,1244,62.8634,0,=,5170048,Wesel,329650,5725150,Wesel
80301447,2013-11-21,1244,51.3532,0,=,5154036,Kleve,298015,5749352,Kleve
40200851,2013-11-22,1244,1.65127,0,=,5170044,Voerde (Niederrhein),341050,5716450,Wesel
40100017,2013-11-22,1244,19.21318,0,=,5170044,Voerde (Niederrhein),340831,5720399,Wesel
40100029,2013-11-25,1244,4.69262,0,=,5170044,Voerde (Niederrhein),338672,5720641,Wesel
46521586,2013-11-25,1244,1.67783,0,=,5170044,Voerde (Niederrhein),339850,5716750,Wesel
42001006,2013-11-26,1244,8.2,0,=,5170032,Rheinberg,333550,5713750,Wesel
86530550,2013-11-27,1244,5.79999,0,=,5154008,Emmerich am Rhein,310250,5748550,Kleve
40100030,2013-11-27,1244,12.48414,0,=,5170044,Voerde (Niederrhein),336725,5722149,Wesel
40200255,2013-11-29,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170004,Alpen,322950,5720350,Wesel
40071005,2013-12-04,1244,64.6342,0,=,5170036,Schermbeck,355150,5729350,Wesel
40306021,2013-12-05,1244,69.0612,0,=,5170036,Schermbeck,348154,5727928,Wesel
40073002,2013-12-09,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170036,Schermbeck,352850,5723450,Wesel
40070130,2013-12-11,1244,32.84834,0,=,5170036,Schermbeck,352290,5728685,Wesel
40060100,2013-12-12,1244,65.0769,0,=,5170036,Schermbeck,344250,5730650,Wesel
42011097,2014-01-13,1244,59.0,0,=,5170024,Moers,334250,5709550,Wesel
42013987,2014-01-13,1244,13.29999,0,=,5170032,Rheinberg,337450,5712850,Wesel
42065264,2014-01-13,1244,42.99998,0,=,5170020,Kamp-Lintfort,331150,5711650,Wesel
80301502,2014-01-13,1244,47.8116,0,=,5154040,Kranenburg,296004,5738573,Kleve
80301551,2014-01-13,1244,25.2339,0,=,5154016,Goch,295675,5734310,Kleve
42013550,2014-01-14,1244,39.99998,0,=,5170024,Moers,335721,5701075,Wesel
42065604,2014-01-14,1244,16.29999,0,=,5170020,Kamp-Lintfort,328639,5708141,Wesel
40200504,2014-01-14,1244,48.99998,0,=,5170028,Neukirchen-Vluyn,330850,5700150,Wesel
42062329,2014-01-14,1244,1.99999,0,=,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
42060564,2014-01-15,1244,136.00001,0,=,5170052,Xanten,322572,5724785,Wesel
42014542,2014-01-15,1244,36.99998,0,=,5170032,Rheinberg,331750,5717550,Wesel
42065124,2014-01-15,1244,14.9,0,=,5170004,Alpen,329250,5721850,Wesel
42016368,2014-01-15,1244,42.00001,0,=,5170048,Wesel,333516,5724035,Wesel
42065343,2014-01-15,1244,65.0,0,=,5170048,Wesel,331550,5721950,Wesel
42065082,2014-01-16,1244,30.00001,0,=,5170032,Rheinberg,330950,5713650,Wesel
42065100,2014-01-16,1244,19.99999,0,=,5170004,Alpen,329042,5715840,Wesel
42063917,2014-01-16,1244,0.54001,0,=,5170032,Rheinberg,338250,5713550,Wesel
42011358,2014-01-16,1244,15.49999,0,=,5170032,Rheinberg,336750,5711450,Wesel
80302646,2014-01-17,1244,55.7802,0,=,5154032,Kevelaer,314313,5716587,Kleve
80303237,2014-01-17,1244,36.96545,0,=,5154012,Geldern,312908,5712115,Kleve
42065367,2014-01-20,1244,10.29999,0,=,5170028,Neukirchen-Vluyn,328455,5702002,Wesel
42064697,2014-01-20,1244,20.2,0,=,5170024,Moers,334525,5705762,Wesel
42001006,2014-01-20,1244,2.50002,0,=,5170032,Rheinberg,333550,5713750,Wesel
42060620,2014-01-20,1244,20.59998,0,=,5170020,Kamp-Lintfort,330950,5705950,Wesel
80300935,2014-02-03,1244,1.33,Konzentration zu gering zur Bestimmung,<,5154064,Weeze,309350,5723850,Kleve
80300935,2014-02-03,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154064,Weeze,309350,5723850,Kleve
80301034,2014-02-06,1244,1.33,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,308050,5715050,Kleve
80301010,2014-02-06,1244,80.57,0,=,5154032,Kevelaer,312850,5718950,Kleve
80301010,2014-02-06,1244,80.5714,0,=,5154032,Kevelaer,312850,5718950,Kleve
86621555,2014-02-24,1244,46.69998,0,=,5154016,Goch,298795,5734048,Kleve
86621567,2014-02-24,1244,61.69998,0,=,5154016,Goch,297907,5734460,Kleve
86612025,2014-03-10,1244,8.2,0,=,5154012,Geldern,318050,5709750,Kleve
42065124,2014-03-17,1244,10.99999,0,=,5170004,Alpen,329250,5721850,Wesel
42062329,2014-03-20,1244,0.04998,Konzentration zu gering zur Bestimmung,<,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
86613236,2014-03-24,1244,1.0,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,306576,5718500,Kleve
42016459,2014-04-24,1244,60.00002,0,=,5170052,Xanten,324542,5727854,Wesel
86625081,2014-04-28,1244,9.39998,0,=,5154056,Uedem,318013,5730041,Kleve
86625123,2014-04-28,1244,8.59998,0,=,5154024,Kalkar,319750,5734650,Kleve
42067285,2014-04-29,1244,25.00002,0,=,5170052,Xanten,319613,5732439,Wesel
47200066,2014-05-06,1244,22.49996,0,=,5170048,Wesel,337850,5724450,Wesel
47202063,2014-05-07,1244,11.19996,0,=,5170016,Hünxe,341550,5724650,Wesel
47077062,2014-05-14,1244,9.59999,0,=,5170052,Xanten,322850,5728350,Wesel
80303330,2014-05-15,1244,32.72,0,=,5154012,Geldern,316311,5707858,Kleve
80303330,2014-05-15,1244,32.71553,0,=,5154012,Geldern,316311,5707858,Kleve
80300996,2014-05-16,1244,37.9,0,=,5154012,Geldern,311132,5711643,Kleve
80300996,2014-05-16,1244,37.89512,0,=,5154012,Geldern,311132,5711643,Kleve
80301060,2014-05-16,1244,97.97,0,=,5154052,Straelen,309950,5703950,Kleve
80302180,2014-05-19,1244,70.832,0,=,5154012,Geldern,307650,5713250,Kleve
80302180,2014-05-19,1244,70.88,0,=,5154012,Geldern,307650,5713250,Kleve
80303390,2014-05-19,1244,45.16,0,=,5154012,Geldern,306950,5711150,Kleve
80303390,2014-05-19,1244,45.1554,0,=,5154012,Geldern,306950,5711150,Kleve
80302944,2014-05-28,1244,50.6,0,=,5154028,Kerken,319438,5706203,Kleve
80302944,2014-05-28,1244,50.4678,0,=,5154028,Kerken,319438,5706203,Kleve
80201556,2014-06-04,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,310317,5693030,Kleve
80301721,2014-06-06,1244,108.9042,0,=,5154016,Goch,300250,5730650,Kleve
80301496,2014-06-13,1244,1.94788,0,=,5154036,Kleve,301972,5742931,Kleve
42065264,2014-06-17,1244,45.99998,0,=,5170020,Kamp-Lintfort,331150,5711650,Wesel
86621567,2014-06-23,1244,62.49999,0,=,5154016,Goch,297907,5734460,Kleve
86621555,2014-06-23,1244,53.89996,0,=,5154016,Goch,298795,5734048,Kleve
42001006,2014-06-23,1244,2.92,0,=,5170032,Rheinberg,333550,5713750,Wesel
80301484,2014-06-25,1244,26.16357,0,=,5154040,Kranenburg,297050,5743950,Kleve
80303407,2014-06-25,1244,54.0094,0,=,5154036,Kleve,307358,5745066,Kleve
86530550,2014-07-03,1244,7.99999,0,=,5154008,Emmerich am Rhein,310250,5748550,Kleve
86612025,2014-07-07,1244,5.09999,0,=,5154012,Geldern,318050,5709750,Kleve
42013550,2014-07-17,1244,39.99998,0,=,5170024,Moers,335721,5701075,Wesel
40070130,2014-07-29,1244,39.31176,0,=,5170036,Schermbeck,352290,5728685,Wesel
40073002,2014-07-29,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170036,Schermbeck,352850,5723450,Wesel
40206026,2014-07-30,1244,153.1742,0,=,5170016,Hünxe,343350,5730150,Wesel
40061334,2014-07-31,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,344750,5714950,Wesel
40061322,2014-07-31,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,342472,5715331,Wesel
40306010,2014-07-31,1244,88.54,0,=,5170016,Hünxe,348037,5725288,Wesel
40306045,2014-08-01,1244,28.46561,0,=,5170016,Hünxe,345710,5723982,Wesel
40060305,2014-08-01,1244,20.09858,0,=,5170016,Hünxe,340050,5723450,Wesel
40060706,2014-08-01,1244,71.2747,0,=,5170016,Hünxe,344250,5725650,Wesel
40100273,2014-08-06,1244,37.80658,0,=,5170048,Wesel,335050,5729950,Wesel
40306021,2014-08-06,1244,57.9937,0,=,5170036,Schermbeck,348154,5727928,Wesel
40071005,2014-08-06,1244,57.9937,0,=,5170036,Schermbeck,355150,5729350,Wesel
40201491,2014-08-07,1244,182.8351,0,=,5170012,Hamminkeln,334650,5739850,Wesel
40205034,2014-08-07,1244,59.3218,0,=,5170012,Hamminkeln,337450,5734250,Wesel
40100480,2014-08-07,1244,25.85368,0,=,5170012,Hamminkeln,342264,5733262,Wesel
40206038,2014-08-08,1244,12.88257,0,=,5170012,Hamminkeln,344750,5734050,Wesel
40304024,2014-08-11,1244,88.9827,0,=,5170040,Sonsbeck,316750,5722050,Wesel
40200255,2014-08-11,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170004,Alpen,322950,5720350,Wesel
40100017,2014-08-12,1244,26.96043,0,=,5170044,Voerde (Niederrhein),340831,5720399,Wesel
40100169,2014-08-12,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,329550,5740350,Wesel
40100030,2014-08-14,1244,11.0675,0,=,5170044,Voerde (Niederrhein),336725,5722149,Wesel
40200851,2014-08-18,1244,1.39893,0,=,5170044,Voerde (Niederrhein),341050,5716450,Wesel
40100029,2014-08-18,1244,5.71083,0,=,5170044,Voerde (Niederrhein),338672,5720641,Wesel
40200905,2014-08-19,1244,20.67409,0,=,5170048,Wesel,328350,5732350,Wesel
46531415,2014-08-19,1244,2.39943,0,=,5170048,Wesel,333213,5728736,Wesel
40200899,2014-08-20,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5170048,Wesel,338250,5729850,Wesel
40200929,2014-08-20,1244,9.11962,0,=,5170048,Wesel,328285,5727805,Wesel
80301435,2014-08-21,1244,81.8995,0,=,5154008,Emmerich am Rhein,303522,5750820,Kleve
80301423,2014-08-21,1244,0.13281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,302350,5753450,Kleve
40305016,2014-08-21,1244,19.16891,0,=,5170048,Wesel,335923,5725221,Wesel
40200061,2014-08-21,1244,30.67911,0,=,5170048,Wesel,326348,5728172,Wesel
80200758,2014-08-25,1244,67.2904,0,=,5154036,Kleve,299850,5736850,Kleve
80300947,2014-08-25,1244,37.80658,0,=,5154056,Uedem,311050,5727150,Kleve
40404018,2014-08-28,1244,53.5667,0,=,5170040,Sonsbeck,319858,5716224,Wesel
46531555,2014-08-28,1244,23.9058,0,=,5170048,Wesel,332950,5728450,Wesel
40100273,2014-08-28,1244,37.89512,0,=,5170048,Wesel,335050,5729950,Wesel
80301514,2014-09-08,1244,46.9262,0,=,5154040,Kranenburg,289950,5737550,Kleve
40200267,2014-09-11,1244,60.6499,0,=,5170048,Wesel,329650,5725150,Wesel
80302208,2014-09-15,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154020,Issum,320105,5710685,Kleve
80100818,2014-09-15,1244,60.2072,0,=,5154016,Goch,303246,5729672,Kleve
80302660,2014-09-16,1244,23.10894,0,=,5154008,Emmerich am Rhein,304650,5750750,Kleve
86621567,2014-09-16,1244,60.89998,0,=,5154016,Goch,297907,5734460,Kleve
86621555,2014-09-16,1244,51.39999,0,=,5154016,Goch,298795,5734048,Kleve
80300960,2014-09-16,1244,95.6232,0,=,5154056,Uedem,310139,5730109,Kleve
42065124,2014-09-18,1244,12.80001,0,=,5170004,Alpen,329250,5721850,Wesel
80100806,2014-09-22,1244,79.686,0,=,5154016,Goch,304454,5734586,Kleve
42062329,2014-09-22,1244,0.36,0,=,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
86612025,2014-09-23,1244,6.17996,0,=,5154012,Geldern,318050,5709750,Kleve
47200066,2014-09-23,1244,21.09997,0,=,5170048,Wesel,337850,5724450,Wesel
47202063,2014-09-24,1244,10.4,0,=,5170016,Hünxe,341550,5724650,Wesel
40060500,2014-09-30,1244,61.0926,0,=,5170016,Hünxe,341750,5728350,Wesel
40200504,2014-10-09,1244,22.79905,0,=,5170028,Neukirchen-Vluyn,330850,5700150,Wesel
86625123,2014-10-21,1244,17.19996,0,=,5154024,Kalkar,319750,5734650,Kleve
86625081,2014-10-21,1244,9.19997,0,=,5154056,Uedem,318013,5730041,Kleve
40100297,2014-10-22,1244,48.2543,0,=,5170048,Wesel,340900,5725671,Wesel
86530550,2014-11-05,1244,7.55999,0,=,5154008,Emmerich am Rhein,310250,5748550,Kleve
47077062,2014-11-17,1244,12.59999,0,=,5170052,Xanten,322850,5728350,Wesel
42001006,2014-11-20,1244,6.49999,0,=,5170032,Rheinberg,333550,5713750,Wesel
80302762,2014-11-25,1244,51.3532,0,=,5154052,Straelen,308690,5701079,Kleve
86610387,2014-11-25,1244,0.13281,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,306476,5699384,Kleve
80301630,2014-12-01,1244,0.13281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,314974,5747517,Kleve
80000046,2014-12-01,1244,63.7488,0,=,5154008,Emmerich am Rhein,311035,5747795,Kleve
40100261,2014-12-03,1244,57.1083,0,=,5170012,Hamminkeln,331250,5732650,Wesel
80302154,2014-12-10,1244,163.3563,0,=,5154052,Straelen,311650,5700850,Kleve
80302166,2014-12-10,1244,11.15604,0,=,5154052,Straelen,308650,5704950,Kleve
80301540,2014-12-15,1244,24.61412,0,=,5154040,Kranenburg,294694,5735551,Kleve
80301654,2015-01-07,1244,23.77299,0,=,5154036,Kleve,305276,5742869,Kleve
80303407,2015-01-07,1244,59.7645,0,=,5154036,Kleve,307358,5745066,Kleve
42016459,2015-01-13,1244,29.99996,0,=,5170052,Xanten,324542,5727854,Wesel
42013550,2015-01-15,1244,36.99998,0,=,5170024,Moers,335721,5701075,Wesel
42063917,2015-01-15,1244,0.14999,0,=,5170032,Rheinberg,338250,5713550,Wesel
42060564,2015-01-15,1244,106.0,0,=,5170052,Xanten,322572,5724785,Wesel
42011358,2015-01-16,1244,15.39998,0,=,5170032,Rheinberg,336750,5711450,Wesel
42065124,2015-01-27,1244,15.69996,0,=,5170004,Alpen,329250,5721850,Wesel
86621567,2015-02-23,1244,57.69997,0,=,5154016,Goch,297907,5734460,Kleve
86621555,2015-03-03,1244,50.29997,0,=,5154016,Goch,298795,5734048,Kleve
86612025,2015-03-09,1244,7.41996,0,=,5154012,Geldern,318050,5709750,Kleve
80301551,2015-03-16,1244,25.54379,0,=,5154016,Goch,295675,5734310,Kleve
80301514,2015-03-16,1244,52.6813,0,=,5154040,Kranenburg,289950,5737550,Kleve
42065124,2015-03-17,1244,15.99997,0,=,5170004,Alpen,329250,5721850,Wesel
42062329,2015-03-19,1244,1.37998,0,=,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
